title,law_url,sysid,law_group,law_type
พระราชบัญญัติโรคระบาดสัตว์ พ.ศ. 2558,https://www.krisdika.go.th/librarian/get?sysid=723872&ext=htm,723872,การเมืองการปกครอง,พระราชบัญญัติ
พระราชบัญญัติแร่ พ.ศ. 2510 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=511267&ext=htm,511267,การเมืองการปกครอง,พระราชบัญญัติ
พระราชบัญญัติเรือนจำทหาร พุทธศักราช 2479 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=543772&ext=htm,543772,การเมืองการปกครอง,พระราชบัญญัติ
พระราชบัญญัติรายได้เทศบาล พ.ศ. 2497 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=304411&ext=htm,304411,การเมืองการปกครอง,พระราชบัญญัติ
พระราชบัญญัติราชองครักษ์ พุทธศักราช 2480 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=319665&ext=htm,319665,การเมืองการปกครอง,พระราชบัญญัติ
พระราชบัญญัติราชบัณฑิตยสภา พ.ศ. 2558,https://www.krisdika.go.th/librarian/get?sysid=722968&ext=htm,722968,การเมืองการปกครอง,พระราชบัญญัติ
พระราชบัญญัติรับราชการทหาร พ.ศ. 2497 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=315767&ext=htm,315767,การเมืองการปกครอง,พระราชบัญญัติ
พระราชบัญญัติรักษาความสะอาดและความเป็นระเบียบเรียบร้อยของบ้านเมือง พ.ศ. 2535,https://www.krisdika.go.th/librarian/get?sysid=304300&ext=htm,304300,การเมืองการปกครอง,พระราชบัญญัติ
พระราชบัญญัติระเบียบข้าราชการพลเรือน พ.ศ. 2551 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=718979&ext=htm,718979,การเมืองการปกครอง,พระราชบัญญัติ
พระราชบัญญัติระเบียบข้าราชการฝ่ายอัยการ พ.ศ. 2553,https://www.krisdika.go.th/librarian/get?sysid=640691&ext=htm,640691,การเมืองการปกครอง,พระราชบัญญัติ
พระราชบัญญัติระเบียบข้าราชการการเมือง พ.ศ. 2535 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=560747&ext=htm,560747,การเมืองการปกครอง,พระราชบัญญัติ
รัฐธรรมนูญแห่งราชอาณาจักรไทย,https://www.krisdika.go.th/librarian/get?sysid=774606&ext=htm,774606,การเมืองการปกครอง,รัฐธรรมนูญ
พระราชบัญญัติระงับการนับเวลาราชการทวีคูณในระหว่างเวลาประกาศใช้กฎอัยการศึกตามคำสั่งของคณะปฏิรูปการปกครองแผ่นดิน ฉบับที่ 1 ลงวันที่ 6 ตุลาคม พ.ศ. 2519 พ.ศ. 2519 ,https://www.krisdika.go.th/librarian/get?sysid=303845&ext=htm,303845,การเมืองการปกครอง,พระราชบัญญัติ
พระราชบัญญัติระงับการนับเวลาราชการทวีคูณในระหว่างเวลาประกาศใช้กฎอัยการศึกของคณะปฏิวัติ ลงวันที่ 20 ตุลาคม 2501 พ.ศ. 2508,https://www.krisdika.go.th/librarian/get?sysid=303843&ext=htm,303843,การเมืองการปกครอง,พระราชบัญญัติ
